WEIGHT,CLASS,GROSS CHG,NET,ORG ZIP,DEST ZIP,
455,250,$736.65 ,$296.07 ,30728,48326,
455,250,$736.65 ,$296.07 ,30728,48326,
220,250,$86.00 ,$99.85 ,48326,45320,
4134,70,$900.00 ,$385.32 ,30728,48883,
381,300,$550.43 ,$231.94 ,30728,40245,
381,300,$550.43 ,$231.94 ,40245,30728,
2750,125,$791.73 ,$284.95 ,48326,60050,
2129,125,$612.94 ,$220.60 ,48326,60050,
1786,50,$237.54 ,$105.04 ,30728,30906,
2914,125,$700.53 ,$263.85 ,48326,46517,
848,60,$255.90 ,$89.76 ,40258,48326,
848,60,$255.90 ,$89.76 ,48326,40258,
920,250,$718.40 ,$288.99 ,30728,42240,
425,100,$293.95 ,$118.14 ,30728,49505,
335,250,$567.39 ,$233.45 ,48326,65714,
146,250,$151.90 ,$71.68 ,48326,60085,
516,150,$86.00 ,$100.36 ,48326,45320,
943,300,$859.00 ,$352.82 ,30728,42240,
461,70,$108.01 ,$78.85 ,30728,45320,
3026,125,$871.19 ,$312.21 ,48326,60050,
1300,250,$893.36 ,$321.51 ,48326,46219,
365,150,$258.57 ,$149.71 ,30728,49512,
344,175,$88.60 ,$107.83 ,30728,38501,
2650,125,$980.24 ,$394.99 ,48326,28637,
418,100,$179.66 ,$78.91 ,30728,30906,
1745,300,$896.23 ,$404.07 ,43506,48326,
1745,300,$896.23 ,$404.07 ,48326,43506,
150,300,$174.47 ,$80.60 ,48326,46517,
468,100,$340.15 ,$156.42 ,30728,78041,
910,250,$776.00 ,$312.70 ,30728,40601,
725,250,$664.25 ,$239.07 ,48326,46219,
780,200,$432.43 ,$215.97 ,40299,43506,
780,200,$432.43 ,$215.97 ,43506,40299,
700,250,$641.34 ,$230.82 ,48326,46219,
700,250,$641.34 ,$230.82 ,48326,46219,
290,250,$317.55 ,$130.43 ,48326,45320,
1200,250,$824.64 ,$295.54 ,48326,46219,
1150,250,$790.28 ,$283.22 ,48326,46219,
3530,125,$810.84 ,$341.97 ,30728,28637,
470,250,$718.55 ,$302.54 ,30728,48170,
3530,125,$810.84 ,$341.68 ,30728,28637,
1206,125,$467.08 ,$198.79 ,30728,25276,
896,55,$217.80 ,$76.39 ,48326,45342,
338,125,$162.38 ,$78.98 ,48326,46517,
360,150,$86.00 ,$100.19 ,48326,45320,
450,250,$718.55 ,$288.80 ,30728,48170,
1200,250,$824.64 ,$294.28 ,48326,46219,
1350,250,$927.72 ,$331.05 ,48326,46219,
320,150,$86.00 ,$99.93 ,30728,40245,
320,150,$86.00 ,$99.93 ,40245,30728,
1013,175,$432.75 ,$167.06 ,48326,46706,
973,250,$977.38 ,$395.13 ,30728,27549,
948,70,$86.00 ,$100.45 ,48326,60188,
1080,150,$86.00 ,$100.45 ,30728,37416,
450,100,$261.45 ,$120.60 ,30728,26362,
1007,125,$290.22 ,$120.34 ,48326,46517,
360,150,$86.00 ,$99.93 ,48326,45320,
1853,70,$404.80 ,$145.68 ,48326,60085,
235,150,$86.00 ,$100.28 ,30728,64153,
450,250,$656.87 ,$295.01 ,30728,72908,
253,150,$86.00 ,$100.28 ,30728,48326,
441,125,$291.28 ,$115.20 ,48326,53144,
438,125,$88.60 ,$106.85 ,48326,44621,
480,250,$344.50 ,$161.94 ,30728,37388,
456,150,$333.61 ,$141.86 ,30728,40069,
957,300,$859.00 ,$353.43 ,30728,42240,
902,300,$514.90 ,$237.56 ,30728,37416,
464,175,$617.45 ,$254.70 ,30728,49783,
345,300,$434.46 ,$183.38 ,48326,45320,
666,300,$546.99 ,$213.95 ,43506,48326,
666,300,$546.99 ,$213.95 ,48326,43506,
275,250,$332.28 ,$142.26 ,30728,41094,
249,250,$461.27 ,$196.66 ,48326,72908,
470,300,"$1,055.50 ",$443.16 ,30728,78041,
950,100,$440.80 ,$177.02 ,48326,30728,
239,250,$308.24 ,$134.02 ,30728,24523,
1350,250,$646.11 ,$239.43 ,48326,48060,
242,200,$250.52 ,$100.69 ,40299,48326,
242,200,$250.52 ,$100.69 ,48326,40299,
494,250,$549.08 ,$246.59 ,30728,40245,
494,250,$549.08 ,$246.59 ,40245,30728,
1953,70,$395.29 ,$152.47 ,48326,60085,
422,70,$179.37 ,$124.76 ,48309,78041,
388,150,$88.60 ,$106.85 ,48326,45320,
265,150,$86.00 ,$100.28 ,48326,30728,
1412,300,$985.29 ,$383.82 ,43506,60473,
468,250,$593.20 ,$261.64 ,30728,24523,
1132,125,$326.24 ,$134.00 ,48326,46517,
201,250,$86.00 ,$100.02 ,30728,40245,
201,250,$86.00 ,$100.02 ,40245,30728,
502,175,$192.92 ,$110.58 ,48326,46517,
147,250,$86.00 ,$100.19 ,48326,65714,
9200,55,"$1,322.00 ",$563.17 ,30728,48883,
223,250,$269.45 ,$110.86 ,30728,40245,
223,250,$269.45 ,$110.86 ,40245,30728,
4693,55,$805.00 ,$289.71 ,47711,48326,
4693,55,$805.00 ,$289.71 ,48326,47711,
2413,125,$694.70 ,$243.66 ,48326,60050,
325,150,$86.00 ,$100.19 ,48326,49783,
440,100,$290.40 ,$116.42 ,30728,48326,
560,150,$88.60 ,$106.41 ,48326,45320,
633,125,$256.81 ,$106.49 ,48326,44621,
810,250,$572.40 ,$229.47 ,48326,49036,
355,250,$388.73 ,$156.51 ,48326,45320,
395,250,$432.53 ,$174.14 ,48326,45320,
2697,150,$790.49 ,$343.70 ,48326,25276,
345,250,$584.33 ,$234.05 ,48326,65714,
963,55,$198.67 ,$80.60 ,48326,44114,
1946,55,$260.40 ,$93.72 ,48326,48174,
2268,125,$545.23 ,$199.56 ,48326,44114,
2547,125,$612.30 ,$224.10 ,48326,46517,
1412,300,$985.29 ,$381.00 ,43506,60473,
272,250,$297.84 ,$119.70 ,48326,45320,
1628,125,$572.57 ,$225.60 ,48326,25276,
1412,300,$985.29 ,$380.68 ,43506,60473,
700,125,$485.52 ,$204.07 ,30728,49783,
574,125,$317.02 ,$131.45 ,30728,46517,
920,250,"$1,142.90 ",$459.75 ,30728,64153,
290,150,$135.31 ,$78.98 ,48326,49505,
216,175,$88.60 ,$107.03 ,48326,35453,
959,55,$197.84 ,$79.95 ,48326,44114,
1412,300,$985.29 ,$379.43 ,43506,60473,
691,125,$265.55 ,$109.33 ,48326,46517,
470,250,$718.55 ,$294.88 ,30728,48170,
435,150,$314.85 ,$132.89 ,48326,49783,
530,175,$366.12 ,$137.90 ,48326,25507,
1412,300,$985.29 ,$379.12 ,43506,60473,
1412,300,$985.29 ,$379.12 ,43506,60473,
230,175,$88.60 ,$103.40 ,30728,48326,
265,250,$320.20 ,$134.81 ,30728,41094,
1065,250,$646.24 ,$239.48 ,48326,46516,
522,175,$360.60 ,$135.71 ,48326,25507,
450,150,$152.64 ,$109.51 ,43506,48326,
450,150,$152.64 ,$109.51 ,48326,43506,
398,300,$535.15 ,$225.51 ,30728,40601,
3810,125,$659.13 ,$332.83 ,48326,46517,
4285,100,"$1,271.00 ",$522.04 ,30728,48326,
1953,70,$404.80 ,$150.00 ,48326,60085,
235,150,$86.00 ,$100.19 ,48326,35453,
235,150,$86.00 ,$100.19 ,48326,35453,
924,300,$514.90 ,$238.02 ,30728,37416,
1500,175,$640.80 ,$240.96 ,48326,46706,
447,300,$601.04 ,$252.63 ,30728,40601,
405,250,$438.10 ,$176.53 ,48326,45320,
506,175,$201.74 ,$120.70 ,30728,40601,
983,55,$268.20 ,$101.43 ,47711,48326,
983,55,$268.20 ,$101.43 ,48326,47711,
1175,250,$539.56 ,$204.07 ,48326,48170,
1178,250,$540.94 ,$204.59 ,48326,48188,
1114,250,$511.54 ,$193.46 ,48326,48188,
275,250,$436.51 ,$184.09 ,30728,64153,
193,300,$86.00 ,$100.10 ,48326,45320,
432,300,$559.27 ,$224.01 ,30728,29303,
454,250,$633.47 ,$248.78 ,30728,27549,
271,250,$430.16 ,$181.27 ,30728,64153,
1335,125,$384.75 ,$154.91 ,48326,46517,
439,250,$696.82 ,$293.63 ,30728,64153,
506,175,$201.74 ,$120.30 ,30728,40601,
569,125,$334.52 ,$134.34 ,30728,60050,
482,300,$758.30 ,$304.78 ,30728,45320,
486,250,$517.30 ,$228.79 ,30728,40601,
1058,250,$485.84 ,$183.00 ,48326,48188,
1106,250,$507.88 ,$191.30 ,48326,48188,
952,55,$217.80 ,$78.39 ,48326,45342,
260,250,$314.16 ,$126.60 ,30728,40245,
260,250,$314.16 ,$126.60 ,40245,30728,
940,100,$330.60 ,$135.66 ,48326,25276,
1000,150,$787.40 ,$458.05 ,30728,91761,
1925,250,$893.20 ,$358.69 ,49237,48326,
1166,300,"$1,057.68 ",$425.11 ,47711,48326,
1166,300,"$1,057.68 ",$425.11 ,48326,47711,
919,100,$345.50 ,$126.98 ,48326,60050,
530,250,$428.77 ,$158.89 ,48326,46516,
255,250,$308.12 ,$123.84 ,30728,40245,
255,250,$308.12 ,$123.84 ,40245,30728,
317,250,$383.03 ,$153.95 ,30728,40245,
317,250,$383.03 ,$153.95 ,40245,30728,
213,300,$296.90 ,$127.64 ,30728,42301,
2425,150,$440.87 ,$181.08 ,48326,48174,
475,400,$990.45 ,$398.09 ,30728,45320,
490,250,$718.55 ,$303.05 ,30728,48170,
1124,125,$614.94 ,$272.88 ,30728,78041,
440,250,$458.13 ,$189.80 ,30728,42240,
995,300,"$1,275.90 ",$513.26 ,48326,30728,
964,55,$206.30 ,$78.98 ,48326,44114,
7079,70,"$1,274.22 ",$511.71 ,30728,48883,
375,150,$86.00 ,$100.28 ,48326,45320,
455,250,$749.80 ,$301.88 ,48326,65714,
650,150,$340.59 ,$151.61 ,30728,45320,
375,150,$86.00 ,$100.19 ,48326,45320,
860,175,$88.60 ,$151.85 ,48326,48174,
251,300,$337.49 ,$139.94 ,30728,40601,
1700,250,"$1,012.18 ",$464.63 ,48326,25507,
890,250,$574.50 ,$231.30 ,30728,30165,
666,125,$306.83 ,$113.70 ,48326,60050,
587,250,$617.52 ,$228.83 ,47711,48326,
587,250,$617.52 ,$228.83 ,48326,47711,
1470,175,$292.68 ,$151.78 ,30728,37388,
275,125,$88.60 ,$105.43 ,30728,49783,
560,150,$88.60 ,$103.48 ,48326,45320,
903,100,$345.50 ,$123.82 ,48326,60050,
400,250,$449.84 ,$186.36 ,30728,40601,
696,150,$418.99 ,$185.32 ,48326,28677,
543,150,$86.00 ,$100.19 ,30728,42240,
973,250,$977.38 ,$378.34 ,30728,27549,
476,250,$555.75 ,$229.25 ,30728,40245,
476,250,$555.75 ,$229.25 ,40245,30728,
405,150,$88.60 ,$107.65 ,48326,45320,
683,125,$262.48 ,$105.59 ,48326,46517,
615,200,$410.45 ,$147.10 ,43506,41094,
189,300,$358.70 ,$148.61 ,30728,64153,
1002,125,$346.19 ,$128.29 ,48326,60050,
790,250,$542.89 ,$257.81 ,48326,60473,
967,300,"$1,366.50 ",$561.27 ,30728,64153,
262,250,$294.65 ,$121.55 ,30728,40601,
1245,250,$836.64 ,$306.22 ,48326,41094,
480,300,$840.50 ,$336.66 ,48326,30728,
235,250,$86.00 ,$100.28 ,30728,42240,
400,300,$537.84 ,$221.10 ,30728,40601,
265,150,$86.00 ,$100.28 ,30728,48326,
1395,250,$640.58 ,$237.39 ,48326,48188,
165,250,$184.87 ,$76.38 ,48326,41094,
1953,70,$404.80 ,$146.30 ,48326,60085,
2100,150,$570.99 ,$229.69 ,48326,46219,
1141,125,$394.22 ,$145.49 ,48326,60050,
495,300,$595.50 ,$251.57 ,30728,28762,
950,100,$440.80 ,$177.02 ,30728,48326,
475,250,$718.55 ,$289.55 ,30728,48170,
454,250,$633.47 ,$243.74 ,30728,27549,
715,125,$335.19 ,$126.04 ,48326,25276,
950,300,"$1,366.50 ",$548.76 ,30728,64153,
2488,150,$729.23 ,$306.16 ,48326,25276,
540,300,$502.42 ,$190.02 ,43506,41094,
169,250,$204.93 ,$78.00 ,48326,60050,
230,300,$289.64 ,$116.62 ,48326,45320,
283,250,$377.44 ,$151.58 ,48326,54942,
1233,250,$566.19 ,$208.95 ,48326,48188,
212,300,$266.97 ,$107.39 ,48326,45320,
200,300,$251.86 ,$101.31 ,48326,45320,
1545,125,$445.27 ,$175.16 ,48326,46517,
1953,70,$395.29 ,$145.68 ,48326,60085,
500,175,$214.15 ,$121.09 ,30728,40069,
205,300,$258.16 ,$103.77 ,48326,45320,
254,300,$319.86 ,$128.56 ,48326,45320,
366,300,$629.52 ,$271.98 ,30728,65202,
261,300,$363.81 ,$153.43 ,30728,42301,
176,250,$279.36 ,$114.84 ,30728,64153,
285,250,$284.72 ,$116.95 ,30728,37091,
3025,125,$855.47 ,$329.17 ,48326,25507,
250,300,$314.82 ,$126.31 ,48326,45320,
540,300,$502.42 ,$189.25 ,43506,41094,
615,300,$572.20 ,$215.53 ,43506,41094,
190,250,$301.59 ,$123.87 ,30728,64153,
300,250,$349.74 ,$147.50 ,30728,42301,
200,300,$376.70 ,$151.79 ,48326,27596,
620,300,$750.08 ,$283.67 ,47711,48326,
620,300,$750.08 ,$283.67 ,48326,47711,
750,250,$672.00 ,$241.85 ,48326,41094,
475,150,$88.60 ,$107.12 ,48326,48051,
430,150,$314.85 ,$126.54 ,48326,49783,
610,125,$358.62 ,$144.01 ,30728,49505,
366,250,$274.06 ,$116.75 ,30728,37355,
390,150,$284.90 ,$114.67 ,48326,53144,
525,300,$488.46 ,$183.25 ,43506,41094,
1641,250,$753.55 ,$275.80 ,48326,48188,
1153,250,$529.45 ,$193.78 ,48326,48188,
1277,250,$586.40 ,$214.62 ,48326,48188,
305,175,$88.60 ,$103.48 ,30728,40245,
305,175,$88.60 ,$103.48 ,40245,30728,
708,150,$371.00 ,$161.29 ,30728,45320,
1953,70,$404.80 ,$144.45 ,48326,60085,
495,250,$781.70 ,$313.11 ,48326,27536,
4799,100,"$1,829.00 ",$767.92 ,30728,78041,
1180,150,$910.61 ,$442.55 ,48326,78041-5611,
412,150,$191.83 ,$120.70 ,30728,40069,
155,250,$86.00 ,$100.28 ,30728,64153,
308,150,$143.71 ,$80.28 ,48326,49505,
2741,150,$894.39 ,$396.87 ,30728,43113,
155,250,$86.00 ,$100.19 ,30728,64153,
361,300,$449.41 ,$180.79 ,30728,42240,
460,250,$478.90 ,$192.98 ,30728,42240,
3630,150,"$1,517.34 ",$653.37 ,48326,19382,
270,250,$281.12 ,$113.19 ,30728,42240,
435,300,$503.80 ,$217.66 ,48326,45320,
330,300,$410.82 ,$165.12 ,30728,42240,
280,300,$348.57 ,$140.10 ,30728,42240,
707,125,$325.71 ,$117.72 ,48326,60050,
285,250,$296.74 ,$119.38 ,30728,42240,
470,150,$88.60 ,$105.17 ,48326,48174,
255,175,$88.60 ,$105.35 ,48326,30728,
485,100,$290.40 ,$116.92 ,48326,30728,
445,250,$463.33 ,$186.23 ,30728,42240,
274,300,$341.10 ,$136.86 ,30728,42240,
1125,250,$756.00 ,$270.93 ,48326,41094,
315,300,$392.14 ,$157.07 ,30728,42240,
455,300,$611.79 ,$246.32 ,30728,40601,
385,250,$400.86 ,$160.70 ,30728,42240,
530,175,$211.31 ,$121.09 ,30728,40601,
1502,150,$468.77 ,$199.53 ,48326,45320,
780,300,$790.30 ,$296.48 ,48326,60473,
606,300,$563.82 ,$208.94 ,43506,41094,
454,250,$633.47 ,$238.41 ,30728,27549,
436,250,$490.33 ,$197.07 ,30728,40601,
315,300,$597.84 ,$240.90 ,30728,64153,
421,300,$566.08 ,$226.94 ,30728,40601,
11018,70,"$1,456.58 ",$628.26 ,30728,48883,
291,300,$552.29 ,$222.36 ,30728,64153,
300,175,$202.20 ,$119.72 ,43506,30728,
300,175,$202.20 ,$119.72 ,30728,43506,
750,250,$788.80 ,$282.68 ,47711,48326,
750,250,$788.80 ,$282.68 ,48326,47711,
1740,125,$739.80 ,$297.34 ,48326,28637,
1206,150,$317.18 ,$133.88 ,48326,48883,
190,250,$301.59 ,$121.53 ,30728,64153,
264,250,$419.05 ,$168.86 ,30728,64153,
1079,125,$372.79 ,$134.17 ,48326,60050,
1553,125,$536.56 ,$193.11 ,48326,60050,
414,250,$657.14 ,$264.80 ,30728,64153,
1657,125,$572.49 ,$206.04 ,48326,60050,
300,300,$569.37 ,$229.04 ,30728,64153,
500,300,$491.05 ,$197.24 ,43506,61802,
220,250,$349.21 ,$140.60 ,30728,64153,
405,250,$642.86 ,$258.83 ,30728,64153,
335,300,$635.80 ,$255.54 ,30728,64153,
270,250,$86.00 ,$100.28 ,30728,30165,
220,250,$349.21 ,$140.48 ,30728,64153,
358,250,$568.25 ,$228.59 ,30728,64153,
322,250,$511.11 ,$205.60 ,30728,64153,
280,250,$444.44 ,$178.78 ,30728,64153,
195,400,$491.24 ,$197.78 ,30728,64153,
13323,70,"$1,761.30 ",$757.19 ,30728,48883,
580,150,$88.60 ,$103.40 ,48326,45320,
975,250,"$1,142.90 ",$459.36 ,30728,64153,
345,250,$547.62 ,$220.10 ,30728,64153,
177,250,$280.95 ,$112.92 ,30728,64153,
285,250,$452.38 ,$181.82 ,30728,64153,
292,250,$463.49 ,$186.28 ,30728,64153,
1055,250,$484.46 ,$174.36 ,48326,48170,
1038,250,$476.65 ,$171.55 ,48326,48188,
1008,250,$462.87 ,$166.59 ,48326,48188,
1403,250,$644.26 ,$231.87 ,48326,48188,
1411,250,$647.93 ,$233.19 ,48326,48188,
1225,250,$562.52 ,$202.45 ,48326,48188,
1348,250,$619.00 ,$222.77 ,48326,48188,
350,150,$269.71 ,$154.19 ,30728,49783,
1404,125,$486.39 ,$183.05 ,48326,25276,
285,300,$540.90 ,$216.84 ,30728,64153,
482,100,$283.25 ,$119.45 ,30728,48174,
324,250,$323.68 ,$129.76 ,30728,37091,
280,250,$444.44 ,$178.17 ,30728,64153,
606,300,$563.82 ,$207.22 ,43506,41094,
606,300,$563.82 ,$207.22 ,43506,41094,
1316,150,$410.72 ,$173.08 ,48326,45320,
995,300,"$1,275.90 ",$513.26 ,30728,48326,
440,300,$503.80 ,$216.59 ,48326,45320,
1170,150,$86.00 ,$100.28 ,30728,37416,
1199,250,$550.58 ,$197.32 ,48326,48188,
1429,250,$656.20 ,$235.16 ,48326,48188,
1975,250,"$1,130.49 ",$445.60 ,48326,46219,
987,100,$412.86 ,$177.88 ,30728,26362,
1141,125,$394.22 ,$140.68 ,48326,60050,
1595,125,$551.07 ,$196.65 ,48326,60050,
8214,70,"$1,322.00 ",$566.93 ,30728,48883,
606,300,$563.82 ,$206.36 ,43506,41094,
966,100,$339.74 ,$132.36 ,48326,25276,
349,125,$88.60 ,$106.85 ,30728,60050,
648,150,$376.36 ,$165.37 ,48326,30728,
506,175,$88.60 ,$103.48 ,30728,42240,
680,150,$283.02 ,$120.26 ,48326,45320,
365,175,$88.60 ,$107.65 ,48326,49512,
144,300,$189.65 ,$76.70 ,48326,60473,
580,150,$88.60 ,$102.51 ,48326,45320,
8292,70,"$1,322.00 ",$571.15 ,30728,48883,
1078,125,$451.90 ,$182.10 ,30728,46517,
1398,250,$641.96 ,$229.09 ,48326,48188,
1050,250,$482.16 ,$172.06 ,48326,48170,
1400,250,$642.88 ,$229.41 ,48326,48170,
480,300,$840.50 ,$336.66 ,30728,48326,
1634,150,$604.42 ,$328.53 ,48326,28677,
1323,125,$554.60 ,$223.10 ,30728,46517,
410,200,$343.33 ,$135.46 ,30728,30906,
440,125,$419.14 ,$208.97 ,48326,78041,
4392,175,"$1,126.55 ",$495.51 ,48326,46706,
1918,250,"$1,183.41 ",$475.60 ,48326,25276,
448,125,$86.00 ,$100.19 ,48326,44663,
545,300,$659.34 ,$241.32 ,47711,48326,
545,300,$659.34 ,$241.32 ,48326,47711,
585,300,$707.73 ,$259.03 ,47711,48326,
585,300,$707.73 ,$259.03 ,48326,47711,
192,250,$232.82 ,$85.21 ,48326,60050,
677,125,$306.41 ,$109.82 ,48326,60188,
586,250,$460.48 ,$165.73 ,48326,46809,
260,150,$88.60 ,$103.48 ,48326,35453,
685,150,$285.10 ,$120.14 ,48326,45320,
495,250,$718.55 ,$288.80 ,30728,48150,
652,125,$300.38 ,$105.36 ,48326,60050,
995,300,"$1,366.50 ",$549.23 ,30728,64153,
1086,150,$338.94 ,$140.53 ,48326,45320,
4440,70,$900.00 ,$369.66 ,30728,48883,
1363,125,$470.92 ,$165.17 ,48326,60050,
354,300,$493.44 ,$198.67 ,30728,42301,
1183,125,$340.94 ,$127.91 ,48326,46517,
606,300,$563.82 ,$202.92 ,43506,41094,
606,300,$563.82 ,$202.92 ,43506,41094,
660,300,$614.06 ,$221.00 ,43506,41094,
340,300,$349.08 ,$146.97 ,43506,48326,
340,300,$349.08 ,$146.97 ,48326,43506,
444,300,$331.22 ,$162.00 ,30728,37416,
370,125,$88.60 ,$107.03 ,30728,46517,
490,250,$517.30 ,$207.74 ,30728,28650,
1600,125,$542.88 ,$213.56 ,48326,25507,
420,300,$585.44 ,$235.10 ,30728,42301,
1121,250,$514.76 ,$180.55 ,48326,48188,
1999,70,$509.80 ,$205.25 ,30728,48883,
452,200,$526.90 ,$146.87 ,43506,60473,
590,300,$548.94 ,$196.73 ,43506,41094,
660,300,$614.06 ,$220.07 ,43506,41094,
660,300,$614.06 ,$220.07 ,43506,41094,
606,300,$563.82 ,$202.06 ,43506,41094,
485,100,$290.40 ,$116.92 ,30728,48326,
255,175,$88.60 ,$105.35 ,30728,48326,
336,125,$193.54 ,$76.38 ,48326,60050,
675,250,$413.37 ,$155.08 ,48326,48188,
1795,125,$739.80 ,$296.58 ,48326,28637,
606,300,$563.82 ,$201.20 ,43506,41094,
390,150,$300.53 ,$166.39 ,30728,49783,
1925,250,$893.20 ,$358.69 ,48326,49237,
1065,150,$261.88 ,$105.53 ,48326,48051,
379,125,$182.07 ,$78.98 ,48326,46517,
12222,70,"$1,615.75 ",$669.95 ,30728,48883,
1500,150,$636.90 ,$283.53 ,43506,30728,
1500,150,$636.90 ,$283.53 ,30728,43506,
375,250,$429.45 ,$157.18 ,48326,46219,
2098,150,$614.92 ,$242.27 ,48326,25276,
344,150,$155.90 ,$80.28 ,48326,49036,
1009,300,$532.85 ,$191.77 ,48326,48188,
580,300,$701.68 ,$250.39 ,47711,48326,
580,300,$701.68 ,$250.39 ,48326,47711,
343,175,$273.83 ,$110.22 ,48326,53144,
290,300,$332.11 ,$133.60 ,30728,35046,
2363,150,$692.59 ,$272.22 ,48326,25276,
4720,70,$900.00 ,$385.32 ,30728,48883,
2098,150,$614.92 ,$240.91 ,48326,25276,
700,250,$428.68 ,$158.86 ,48326,48170,
693,250,$424.39 ,$157.27 ,48326,48188,
3224,150,$944.95 ,$369.90 ,48326,25276,
435,150,$88.60 ,$107.03 ,48326,49505,
249,250,$296.51 ,$114.66 ,48326,25703,
2460,150,$791.87 ,$319.10 ,30728,45346,
14663,70,"$1,938.45 ",$796.19 ,30728,48883,
2750,150,$885.23 ,$356.40 ,30728,45320,
1050,250,$618.66 ,$227.37 ,43506,46219,
1550,100,$848.01 ,$368.71 ,48326,78041,
4468,70,$900.00 ,$362.35 ,30728,48883,
285,250,$279.98 ,$112.53 ,48326,46809,
460,150,$314.85 ,$126.65 ,48326,49783,
1181,125,$340.36 ,$124.57 ,48326,46517,
2098,150,$614.92 ,$239.54 ,48326,25276,
1890,125,$739.80 ,$306.49 ,48326,28637,
660,300,$614.06 ,$215.38 ,43506,41094,
1200,250,$707.04 ,$258.78 ,43506,46219,
5300,125,"$1,397.08 ",$562.48 ,48326,28637,
455,150,$197.15 ,$120.70 ,30728,40601,
675,250,$413.37 ,$151.93 ,48326,48111,
850,300,$523.52 ,$241.30 ,43506,48326,
850,300,$523.52 ,$241.30 ,48326,43506,
648,150,$376.36 ,$165.37 ,30728,48326,
1318,150,$463.54 ,$194.62 ,48326,25276,
1290,150,$499.61 ,$221.87 ,30728,25276,
735,175,$325.61 ,$151.90 ,30728,29170,
618,150,$86.00 ,$100.19 ,30728,35046,
700,250,$550.06 ,$201.32 ,43506,46219,
400,300,$298.40 ,$141.61 ,30728,37416,
1050,150,$267.12 ,$110.03 ,49237,48326,
735,250,$450.12 ,$164.75 ,48326,48188,
725,250,$443.99 ,$162.50 ,48326,48170,
745,250,$456.24 ,$166.98 ,48326,48170,
2098,150,$614.92 ,$237.78 ,48326,25276,
2167,150,$635.14 ,$245.60 ,48326,25276,
670,125,$257.48 ,$94.63 ,48326,46517,
2838,150,$831.81 ,$321.13 ,48326,25276,
599,150,$296.39 ,$131.62 ,30728,25276,
339,150,$251.74 ,$113.00 ,48326,27302,
350,150,$143.39 ,$79.95 ,43506,44870,
576,175,$288.17 ,$103.71 ,43506,44870,
1860,125,$480.80 ,$193.75 ,48326,46517,
725,150,$379.90 ,$152.96 ,30728,45320,
600,150,$86.00 ,$100.45 ,30728,42240,
781,250,$459.20 ,$173.67 ,48326,48188,
131,300,$198.05 ,$76.70 ,47711,48326,
131,300,$198.05 ,$76.70 ,48326,47711,
12123,70,"$1,602.66 ",$645.81 ,30728,48883,
761,250,$459.20 ,$168.77 ,48326,48188,
600,150,$249.72 ,$100.11 ,48326,45320,
1670,125,$459.40 ,$184.32 ,30728,28637,
3670,150,$774.37 ,$411.31 ,48326,25276,
1275,250,$751.23 ,$270.37 ,43506,46219,
1275,250,$751.23 ,$270.37 ,43506,46219,
625,300,$440.19 ,$165.14 ,48326,48170,
789,125,$345.50 ,$121.19 ,48326,60050,
1049,150,$406.28 ,$177.35 ,30728,25276,
16786,70,"$2,219.11 ",$889.62 ,30728,48883,
12498,70,"$1,652.24 ",$662.36 ,30728,48883,
404,150,$255.00 ,$118.16 ,30728,45320,
850,150,$299.00 ,$155.27 ,30728,38305,
600,250,$471.48 ,$169.68 ,43506,46219,
600,250,$471.48 ,$169.68 ,43506,46219,
707,250,$432.97 ,$155.83 ,48326,48188,
663,250,$406.02 ,$146.13 ,48326,48188,
580,250,$355.19 ,$127.83 ,48326,48170,
810,300,$790.30 ,$284.43 ,48326,60473,
825,150,$430.00 ,$205.98 ,30728,48170,
725,400,$750.81 ,$267.93 ,43506,48326,
725,400,$750.81 ,$267.93 ,48326,43506,
350,250,$451.40 ,$169.88 ,30728,24523,
1049,150,$406.28 ,$176.48 ,30728,25276,
1446,150,$400.26 ,$177.03 ,30728,42240,
680,175,$88.60 ,$107.29 ,48326,48051,
600,250,$471.48 ,$168.97 ,43506,46219,
600,250,$471.48 ,$168.97 ,43506,46219,
500,250,$392.90 ,$140.80 ,43506,46219,
460,250,$438.10 ,$176.53 ,48326,45320,
680,250,$416.43 ,$149.24 ,48326,48188,
726,250,$444.60 ,$159.33 ,48326,48188,
750,250,$344.40 ,$164.57 ,48326,48170,
273,150,$201.86 ,$115.17 ,30728,78041,
4667,65,$805.00 ,$282.35 ,47711,48326,
4667,65,$805.00 ,$282.35 ,48326,47711,
925,150,$227.30 ,$125.81 ,43506,43604,
600,250,$471.48 ,$168.25 ,43506,46219,
600,250,$471.48 ,$168.25 ,43506,46219,
675,250,$530.42 ,$189.28 ,43506,46219,
883,300,$697.83 ,$307.87 ,48326,60473,
618,250,$378.47 ,$135.05 ,48326,48188,
1560,150,$620.41 ,$249.57 ,30728,45320,
2117,150,$620.49 ,$233.71 ,48326,25276,
2241,150,$656.83 ,$247.19 ,48326,25276,
350,175,$266.53 ,$107.48 ,30728,30401,
425,150,$86.00 ,$100.28 ,30728,42240,
796,250,$365.52 ,$172.97 ,48326,48188,
350,300,$529.13 ,$200.11 ,47711,48326,
350,300,$529.13 ,$200.11 ,48326,47711,
150,300,$226.77 ,$85.76 ,47711,48326,
150,300,$226.77 ,$85.76 ,48326,47711,
443,125,$293.95 ,$125.22 ,30728,60050,
1045,150,$335.76 ,$148.87 ,30728,40069,
465,250,$438.10 ,$176.38 ,48326,45320,
380,150,$86.00 ,$100.36 ,30728,40245,
